LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolArea,TotalSF,TotalBath,TotalPorchSF,YearBuildAgo,YearRemodAddAgo,GarageYrBltAgo,MoSoldAgo,BsmtFinQuality1,OverallQual_x_TotalSF,MSZoning_FV,MSZoning_RL,MSZoning_RM,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_IDOTRR,Neighborhood_NAmes,Neighborhood_OldTown,Neighborhood_Sawyer,Neighborhood_Somerst,Neighborhood_StoneBr,Foundation_CBlock,Foundation_PConc,CentralAir_Y,GarageType_Attchd,GarageType_CarPort,SaleType_New,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice
78.0,10530,6,5,90.0,3,3,4,4,975.0,0.0,0.0,3,1004,0,1004,2,1,3,4,0,0,0,1,2.0,504.0,3,3,0,0,0,0,0,0,1979.0,2.0,0,33,33,33.0,55,5.0,11874.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,11.813037464800539
63.0,7875,7,5,38.0,3,3,4,1,0.0,0.0,1237.0,4,1253,0,1253,3,1,3,6,0,1,3,3,2.0,402.0,3,3,0,220,21,0,0,0,2490.0,2.0,241,15,14,15.0,42,1.0,17430.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.07824495582233
65.0,7153,6,5,0.0,4,4,4,1,387.0,0.0,374.0,5,810,793,1603,3,1,4,7,0,0,0,2,2.0,484.0,3,3,0,0,124,0,0,0,2364.0,2.5,124,18,18,18.0,53,4.0,14184.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.077676615757813
67.0,16285,7,5,0.0,4,3,4,1,0.0,0.0,1413.0,5,1430,0,1430,3,1,4,6,0,0,0,2,2.0,605.0,3,3,0,0,33,0,0,0,2843.0,2.0,33,9,8,9.0,18,1.0,19901.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.139403856983334
74.0,9101,5,6,104.0,3,4,4,3,1097.0,0.0,0.0,5,1110,0,1110,1,1,4,4,0,1,3,3,2.0,602.0,3,3,0,303,30,0,0,0,2207.0,2.0,333,32,32,32.0,17,5.0,11035.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.016732516077072
35.0,6300,6,6,0.0,3,3,3,1,0.0,0.0,742.0,5,742,742,1484,3,1,3,9,0,1,4,0,0.0,0.0,0,0,0,0,291,134,0,0,2226.0,2.0,425,96,9,2010.0,30,1.0,13356.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,11.759793355371237
80.0,9790,6,5,0.0,3,3,3,1,251.0,630.0,491.0,3,1342,0,1342,3,1,3,7,0,1,4,1,2.0,457.0,3,3,0,0,0,0,197,0,2714.0,2.0,197,43,43,43.0,15,3.5,16284.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,11.992266613576142
60.0,10800,5,6,0.0,3,4,2,1,686.0,0.0,0.0,3,966,686,1652,4,1,3,7,0,0,0,1,1.0,416.0,3,3,0,0,0,196,0,0,2338.0,3.0,196,95,60,49.0,6,2.0,11690.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,11.842236406331555
76.0,10142,7,5,0.0,4,3,4,1,656.0,0.0,300.0,5,956,1128,2084,4,1,4,8,0,0,0,2,2.0,618.0,3,3,0,0,45,0,0,0,3040.0,3.5,45,6,6,6.0,11,5.0,21280.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,12.358798024384122
50.0,6000,4,7,0.0,3,3,3,1,0.0,0.0,901.0,5,901,0,901,2,1,3,4,0,0,0,1,1.0,281.0,2,3,0,0,0,0,0,0,1802.0,1.0,0,56,10,56.0,28,1.0,7208.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,11.588969419043874
80.5,12205,6,8,157.0,3,3,3,4,568.0,0.0,264.0,4,976,1111,2087,5,1,4,9,0,0,0,3,2.0,444.0,3,3,0,133,168,0,0,0,2919.0,2.5,301,44,3,44.0,41,2.0,17514.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,12.141539457711714
43.0,3182,7,5,11.0,4,3,4,1,16.0,0.0,1129.0,5,1145,0,1145,2,1,4,5,0,1,4,3,2.0,397.0,3,3,0,100,16,0,0,0,2290.0,2.0,116,5,4,5.0,15,5.0,16030.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,11.984184555794167
74.0,11333,6,5,0.0,3,3,4,3,539.0,0.0,490.0,3,1062,0,1062,3,1,3,5,0,2,3,2,2.0,539.0,3,3,0,120,0,0,0,0,2091.0,2.0,120,34,34,34.0,43,4.0,12546.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,11.896833207128452
92.0,9920,7,5,0.0,4,3,4,3,862.0,0.0,255.0,5,1127,886,2013,3,1,3,8,0,1,3,1,2.0,455.0,3,3,0,180,130,0,0,0,3130.0,3.5,310,14,13,13.0,42,5.0,21910.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.505402864156405
76.0,9158,8,5,140.0,4,3,4,3,0.0,0.0,1496.0,5,1496,0,1496,3,1,4,7,0,0,0,3,2.0,474.0,3,3,0,168,130,0,0,0,2992.0,2.0,298,3,3,3.0,42,1.0,23936.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,False,False,True,12.323860125621126
64.0,10832,7,5,0.0,4,3,4,1,0.0,0.0,712.0,5,1086,809,1895,3,1,4,7,0,1,3,3,2.0,409.0,3,3,0,143,46,0,0,0,2607.0,2.5,189,16,14,16.0,26,1.0,18249.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.178192583415596
70.0,8400,6,6,130.0,3,3,4,1,0.0,0.0,650.0,3,888,676,1564,3,1,3,7,0,1,3,1,2.0,476.0,3,3,0,0,50,0,204,0,2214.0,2.5,254,30,29,30.0,8,1.0,13284.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,12.049424683420915
71.0,8197,6,5,148.0,3,3,3,1,0.0,0.0,660.0,5,1285,0,1285,3,1,3,7,0,1,3,2,2.0,528.0,3,3,0,138,0,0,0,0,1945.0,1.5,138,33,33,33.0,44,1.0,11670.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,11.874097282798648
57.0,7677,5,5,0.0,3,3,3,1,570.0,0.0,203.0,4,773,0,773,2,1,3,4,0,0,0,1,1.0,240.0,3,3,0,0,0,0,0,0,1546.0,1.0,0,57,57,57.0,32,3.0,7730.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,11.608244735642321
104.0,13518,9,5,860.0,5,3,5,1,0.0,0.0,1926.0,5,1966,1174,3140,4,1,5,11,0,2,4,3,3.0,820.0,3,3,0,144,78,0,0,0,5066.0,3.5,222,2,1,1.0,17,1.0,45594.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,13.091906231773164
60.0,7200,5,7,252.0,3,3,4,1,569.0,0.0,162.0,5,981,787,1768,3,1,4,7,0,2,3,1,1.0,240.0,3,3,0,0,0,264,0,0,2499.0,2.5,264,73,60,71.0,42,4.0,12495.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12.07254696717504
79.0,12798,6,5,0.0,3,3,4,4,462.0,0.0,154.0,4,616,1072,1688,4,1,4,8,0,0,0,2,2.0,603.0,3,3,0,403,114,185,0,0,2304.0,3.5,702,13,13,13.0,31,5.0,13824.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.206077645517674
40.0,4800,4,7,0.0,3,3,3,1,197.0,0.0,999.0,5,1196,0,1196,2,1,3,5,0,0,0,1,2.0,440.0,3,3,0,0,0,0,0,0,2392.0,2.0,0,94,20,53.0,41,2.0,9568.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,11.60733523953139
63.0,8199,7,5,0.0,4,3,4,3,648.0,0.0,80.0,5,728,728,1456,3,1,4,7,0,1,4,3,2.0,410.0,3,3,0,36,18,0,0,0,2184.0,3.5,54,5,5,5.0,26,5.0,15288.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.149507585033072
107.0,13891,9,5,424.0,5,3,5,4,0.0,0.0,1734.0,5,1734,1088,2822,4,1,5,12,0,1,4,2,3.0,1020.0,3,3,0,52,170,0,192,0,4556.0,3.5,414,2,1,1.0,23,1.0,41004.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,13.275829251377
75.0,9000,5,5,0.0,3,3,3,1,812.0,0.0,124.0,3,1128,0,1128,2,1,3,5,2,0,0,1,1.0,286.0,3,3,0,0,0,0,0,0,2064.0,1.0,0,56,56,56.0,54,2.0,10320.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,11.678448377988165
91.0,12274,7,5,256.0,4,3,4,1,0.0,0.0,1417.0,5,1428,0,1428,3,1,5,6,0,0,0,2,2.0,554.0,3,3,0,0,60,0,0,0,2845.0,2.0,60,2,2,2.0,29,1.0,19915.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,False,False,True,12.335700805443338
75.0,9750,5,5,0.0,3,3,3,3,400.0,480.0,100.0,4,980,0,980,3,1,3,6,0,0,0,3,1.0,384.0,3,3,0,68,0,0,0,0,1960.0,2.0,68,43,43,43.0,50,4.0,9800.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,True,False,11.816734299348461
144.0,21384,5,6,0.0,3,3,3,4,1309.0,0.0,15.0,5,1072,504,1576,3,1,4,6,0,1,3,2,2.0,528.0,3,3,0,0,312,0,0,0,2900.0,3.5,312,87,6,87.0,19,5.0,14500.0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,12.317171167298682
85.0,13400,5,5,1047.0,3,3,3,3,516.0,128.0,380.0,3,1086,0,1086,3,1,3,6,0,1,4,2,2.0,484.0,3,3,0,0,0,0,0,0,2110.0,2.0,0,44,44,44.0,54,4.0,10550.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,11.982622797311857
90.0,8100,5,5,0.0,3,3,3,1,0.0,0.0,849.0,3,1075,1063,2138,2,3,3,11,0,0,0,1,2.0,360.0,2,1,2,40,156,0,0,0,2987.0,2.0,196,112,45,100.0,13,1.0,14935.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,11.571203807011969
78.0,10140,6,6,99.0,3,3,3,1,663.0,377.0,0.0,2,1309,0,1309,3,1,4,5,0,1,2,2,2.0,484.0,3,3,0,265,0,0,0,648,2349.0,2.5,265,36,11,36.0,59,4.0,14094.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,12.10625783509458
70.0,4438,6,5,169.0,4,3,4,4,662.0,0.0,186.0,5,848,0,848,1,1,4,4,0,1,4,3,2.0,420.0,3,3,0,140,0,0,0,0,1696.0,2.0,140,6,6,6.0,30,5.0,10176.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,11.881041706925902
66.0,8712,5,5,0.0,2,3,3,3,0.0,0.0,540.0,3,1044,0,1044,2,1,2,4,0,0,0,1,2.0,504.0,3,3,2,0,0,0,0,0,1584.0,1.0,0,58,58,58.0,6,1.0,7920.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,10.932999821119937
75.0,9750,6,6,243.0,3,3,3,1,608.0,0.0,834.0,4,1442,0,1442,4,1,3,7,0,0,0,2,1.0,301.0,3,3,0,0,0,275,0,0,2884.0,1.5,275,52,52,52.0,44,3.5,17304.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,11.969723533345908
45.0,8248,5,7,0.0,3,3,3,1,0.0,0.0,686.0,4,686,564,1250,3,1,2,7,0,0,0,1,1.0,280.0,3,3,1,207,0,96,0,0,1936.0,2.0,303,92,60,55.0,53,1.0,9680.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.661354090741
48.0,12137,7,5,442.0,3,3,4,1,0.0,0.0,1649.0,5,1661,0,1661,3,1,4,6,0,0,0,2,2.0,598.0,3,3,0,0,34,0,0,0,3310.0,2.0,34,12,12,12.0,7,1.0,23170.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.323415584358154
73.0,11425,5,6,0.0,3,3,3,1,486.0,0.0,522.0,4,1008,0,1008,2,1,3,4,0,1,4,2,1.0,275.0,3,3,0,0,0,120,0,0,2016.0,1.0,120,56,56,56.0,53,3.0,10080.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,11.827743504053695
74.0,13265,8,5,148.0,4,3,4,1,1218.0,0.0,350.0,5,1689,0,1689,3,1,4,7,0,2,4,2,3.0,857.0,3,3,0,150,59,0,0,0,3257.0,3.0,209,8,8,8.0,29,5.0,26056.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.509877789891931
80.0,8816,6,7,80.0,3,3,3,3,504.0,0.0,506.0,4,1052,0,1052,3,1,3,6,0,0,0,1,2.0,440.0,3,3,0,0,0,0,0,0,2062.0,2.0,0,39,39,39.0,6,5.0,12372.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,11.951186847493476
44.0,6371,7,5,128.0,4,3,4,2,733.0,0.0,625.0,5,1358,0,1358,2,1,4,6,0,1,4,2,2.0,484.0,3,3,0,192,35,0,0,0,2716.0,3.0,227,1,0,0.0,6,5.0,19012.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,12.319405795112926
72.0,7226,7,5,0.0,4,3,4,1,0.0,0.0,798.0,5,798,842,1640,3,1,4,6,0,0,0,2,2.0,595.0,3,3,0,0,45,0,0,0,2438.0,2.5,45,7,7,7.0,30,1.0,17066.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.117246896289503
60.0,6000,4,4,0.0,2,3,2,1,0.0,0.0,936.0,3,936,0,936,2,1,3,4,1,0,0,1,2.0,576.0,3,3,0,0,32,112,0,0,1872.0,1.0,144,57,57,36.0,22,1.0,7488.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,11.440365524765756
64.0,12394,7,5,0.0,4,3,4,4,0.0,0.0,847.0,5,847,886,1733,3,1,4,7,0,1,4,3,2.0,433.0,3,3,0,100,48,0,0,0,2580.0,2.5,148,7,7,7.0,38,1.0,18060.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,12.323860125621126
60.0,9900,6,7,0.0,3,3,3,1,0.0,0.0,778.0,3,944,545,1489,3,1,3,7,0,1,4,1,1.0,240.0,3,3,0,335,0,0,0,0,2267.0,2.0,335,70,60,70.0,17,1.0,13602.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.845827048676645
81.0,11216,8,5,0.0,4,3,4,1,0.0,0.0,1489.0,5,1489,0,1489,3,1,4,7,0,1,4,2,2.0,776.0,3,3,0,0,140,0,0,0,2978.0,2.0,140,4,4,4.0,54,1.0,23824.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,False,False,True,12.357079818283598
114.0,14803,10,5,816.0,5,3,5,3,1636.0,0.0,442.0,5,2084,0,2084,2,1,5,7,0,1,4,3,3.0,1220.0,3,3,0,188,45,0,0,0,4162.0,3.0,233,3,2,3.0,30,5.0,41620.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,12.861001210669146
50.0,6130,5,6,0.0,3,3,3,1,784.0,0.0,0.0,4,784,0,784,2,1,4,5,0,0,0,0,0.0,0.0,0,0,0,0,0,116,0,0,1568.0,2.0,116,86,60,2010.0,31,4.0,7840.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.603688960617083
65.0,8529,7,5,0.0,4,3,4,1,20.0,0.0,1434.0,5,1434,0,1434,3,1,4,6,0,1,3,2,2.0,527.0,3,3,0,290,39,0,0,0,2888.0,2.0,329,9,9,9.0,20,5.0,20216.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.149507585033072
80.5,28698,5,5,0.0,3,3,3,4,249.0,764.0,0.0,3,1160,966,2126,3,1,3,7,1,0,0,3,2.0,538.0,3,3,0,486,0,0,225,0,3139.0,3.0,711,43,43,43.0,18,2.0,15695.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,12.128116509451258
24.0,2544,7,5,0.0,4,3,4,1,0.0,0.0,600.0,5,520,623,1223,2,1,4,4,0,0,0,2,2.0,480.0,3,3,0,0,166,0,0,0,1743.0,2.5,166,5,5,5.0,53,1.0,12201.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,11.900912042974875
80.0,11900,6,5,387.0,3,3,3,1,1040.0,0.0,352.0,3,1392,0,1392,3,1,3,6,0,2,4,2,2.0,458.0,3,3,0,0,0,0,192,0,2784.0,2.5,192,53,53,53.0,30,3.5,16704.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,12.019749091416921
30.0,3180,7,5,0.0,3,3,4,1,0.0,0.0,600.0,5,520,600,1200,2,1,4,4,0,0,0,2,2.0,480.0,3,3,0,0,166,0,0,0,1720.0,2.5,166,5,5,5.0,54,1.0,12040.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,11.92504173829169
44.0,9548,7,6,223.0,4,3,4,1,483.0,0.0,458.0,5,941,888,1829,3,1,4,7,0,1,3,2,2.0,613.0,3,3,0,192,39,0,0,0,2770.0,3.5,231,7,7,7.0,11,5.0,19390.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.37581963951765
100.0,10004,6,6,180.0,3,3,3,1,196.0,345.0,975.0,3,1516,0,1516,3,1,3,6,0,0,0,2,2.0,472.0,3,3,0,0,0,0,152,0,3032.0,1.5,152,46,46,46.0,22,3.5,18192.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,12.025755079404917
75.0,7875,5,6,136.0,3,3,3,1,572.0,0.0,572.0,4,1144,0,1144,3,1,3,6,0,0,0,1,2.0,456.0,3,3,0,0,0,0,0,0,2288.0,2.0,0,49,49,49.0,27,3.5,11440.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,11.849047640327147
60.0,9600,4,7,0.0,3,3,4,1,442.0,0.0,625.0,3,1067,0,1067,2,1,4,4,1,0,0,1,2.0,436.0,3,3,0,290,0,0,0,0,2134.0,2.0,290,60,15,14.0,10,3.0,8536.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,11.759793355371237
90.0,8100,5,6,0.0,3,3,3,1,338.0,0.0,1221.0,4,1559,0,1559,2,1,3,5,1,0,0,1,2.0,812.0,3,3,0,0,116,230,0,0,3118.0,2.0,346,62,37,62.0,42,3.5,15590.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,11.941462360646149
21.0,1680,6,5,158.0,3,3,3,1,330.0,0.0,153.0,3,483,504,987,2,1,3,5,0,0,0,1,1.0,264.0,3,3,0,0,0,0,0,0,1470.0,2.5,0,37,37,37.0,25,3.0,8820.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,11.51293546492023
75.0,9525,5,6,0.0,3,3,4,1,0.0,0.0,1099.0,5,1099,0,1099,3,1,4,6,0,0,0,1,1.0,352.0,3,3,0,278,0,0,0,0,2198.0,1.5,278,15,4,11.0,30,1.0,10990.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,11.87757552297847
70.0,11767,5,6,0.0,3,3,3,1,352.0,0.0,416.0,5,768,432,1200,3,1,3,6,0,0,0,1,1.0,240.0,3,3,0,0,0,0,0,0,1968.0,1.0,0,64,15,64.0,31,3.0,9840.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,11.779136168550774
60.0,12155,6,8,0.0,3,3,3,1,156.0,0.0,516.0,3,810,672,1482,4,1,2,7,0,0,0,1,1.0,400.0,3,3,1,0,0,254,0,0,2154.0,2.0,254,85,60,76.0,33,3.0,12924.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,11.849404844423074
60.0,10440,5,8,0.0,3,3,3,1,0.0,0.0,650.0,4,958,581,1539,3,1,4,8,0,1,1,1,2.0,686.0,4,3,1,70,78,68,0,0,2189.0,2.0,216,106,8,27.0,30,1.0,10945.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,11.967187086434018
82.0,9020,6,7,183.0,3,3,3,4,312.0,539.0,276.0,3,1165,0,1165,3,1,3,6,0,0,0,2,2.0,490.0,4,4,0,0,129,0,0,0,2292.0,2.5,129,44,44,44.0,31,3.5,13752.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,12.071975378543236
80.0,8000,5,4,0.0,3,3,3,1,0.0,0.0,1800.0,5,1800,0,1800,6,2,3,10,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3600.0,2.0,0,49,49,2010.0,41,1.0,18000.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,11.856522261533737
100.0,12665,5,8,0.0,3,3,3,2,0.0,0.0,876.0,4,876,540,1416,4,1,3,7,0,1,4,1,3.0,720.0,3,3,0,418,0,194,0,0,2292.0,1.5,612,95,60,61.0,30,1.0,11460.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,11.944064817531656
72.0,16647,5,5,0.0,3,3,4,4,1390.0,0.0,0.0,3,1701,0,1701,3,1,3,6,1,2,3,3,2.0,611.0,3,3,0,0,0,0,0,0,3091.0,3.0,0,35,29,35.0,47,4.0,15455.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,12.049424683420915
75.0,9317,7,5,137.0,4,3,4,1,513.0,0.0,227.0,5,1006,769,1775,3,1,4,7,0,1,3,1,2.0,425.0,3,3,0,234,72,192,0,0,2515.0,3.5,498,17,17,17.0,17,4.0,17605.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.269052139516223
36.0,15523,5,6,0.0,3,3,3,3,460.0,0.0,404.0,5,864,0,864,3,1,3,5,0,1,2,1,1.0,338.0,3,3,0,0,0,0,0,0,1728.0,2.0,0,38,38,38.0,16,3.0,8640.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,11.80186424743109
75.0,45600,6,8,0.0,3,3,3,1,0.0,0.0,907.0,3,1307,1051,2358,5,1,3,10,0,1,4,1,2.0,360.0,2,3,0,486,40,0,175,0,3265.0,3.0,701,102,13,102.0,27,1.0,19590.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12.388398368982115
80.0,9600,6,7,360.0,4,4,3,1,0.0,0.0,528.0,5,1094,761,1855,3,1,3,7,0,1,3,2,2.0,512.0,3,3,0,113,100,0,0,0,2383.0,2.5,213,34,16,34.0,40,1.0,14298.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,12.138869243416009
36.0,4435,6,5,170.0,4,3,4,3,659.0,0.0,189.0,5,848,0,848,1,1,4,3,0,0,0,3,2.0,420.0,3,3,0,140,0,0,0,0,1696.0,2.0,140,7,7,7.0,37,5.0,10176.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,11.78676973513378
43.0,3196,8,5,40.0,4,3,4,4,0.0,0.0,1273.0,5,1456,0,1456,2,1,4,7,0,1,3,3,2.0,400.0,3,3,0,143,20,0,0,0,2729.0,2.0,163,7,7,7.0,55,1.0,21832.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,12.278397958261774
53.0,7128,7,5,0.0,3,4,3,1,364.0,0.0,554.0,4,918,728,1646,4,1,3,7,0,2,4,1,1.0,240.0,3,3,0,0,0,0,126,0,2564.0,2.0,126,69,60,69.0,40,3.5,17948.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,12.00762780434872
73.0,12095,6,6,115.0,3,4,3,4,564.0,0.0,563.0,3,1445,0,1445,3,1,3,7,0,1,2,2,2.0,645.0,3,3,0,180,0,0,0,0,2572.0,1.5,180,46,46,46.0,16,3.5,15432.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,11.970356641102999
102.0,17920,5,4,0.0,3,3,3,2,306.0,1085.0,372.0,3,1779,0,1779,3,1,3,6,0,1,4,1,2.0,454.0,3,3,0,0,418,0,312,0,3542.0,2.5,730,55,36,55.0,53,4.0,17710.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,12.04355959836804
72.0,6897,5,8,0.0,3,4,3,1,659.0,0.0,381.0,5,1040,0,1040,3,1,3,6,0,0,0,1,1.0,260.0,3,3,0,0,104,0,0,0,2080.0,2.5,104,48,0,48.0,8,4.0,10400.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,11.751950239425476
